iter	RMSE
545	0.005365136369
546	0.005353179536
547	0.005341279677
548	0.005329417742
549	0.005317596908
550	0.005305821974
551	0.005294082671
552	0.005282391172
553	0.005270728219
554	0.005259121560	555	0.005247551561	556	0.005236021562	557	0.005224536563	558	0.005213087564	559	0.005201684565	560	0.005190309566	561	0.00517898567	0562	0.00516770568	0.006315659944
569	0.006299400502
570	0.006283228985
571	0.006267097583
572	0.006251036761
573	0.006235034541
574	0.006219082661
575	0.006203207316
576	0.006187371838
577	0.006171614738
578	0.006155872578
579	0574	0.00503541580	0575	0.00502465581	0.0061090141
582	0.006093499435
583	0.006078017999
584	0.006062613254
585	0.006047223406
586	0.00603191762
587	0.006016633088
588	0.006001414407
589	0.005986247555
590	0.005971113415
591	0.00595605432
592	0.005941010086
593	0.005926048078
594	0.005911107122
595	0.005896230659
596	0.005881405033
597	0.005866611619
598	0.005851891639
599	0.005837186492
600	0.005822561774
601	0.005807957914
602	0.005793417219
603	0.005778926391
604	0.00576446729
605	0.005750080048
606	0.005735707612
607	0.005721413846
608	0.005707140752
609	0.005692929523
610	0.005678767213
611	0.005664636154
612	0.005650575415
613	0.005636529455
614	0.005622560445
615	0.005608611924
616	0.005594723995
617	0.005580884059
618	0.005567074907
619	0.005553334568
620	0.005539608982
621	0.005525958662
622	0.005512328651
623	0.005498757987
624	0.005485234405
625	0.005471741154
626	0.005458315236
627	0.005444904047
628	0.005431566475
629	0.005418249033
630	0.005404989719
631	0.005391776597
632	0.005378593356
633	0.005365476004
634	0.005352373352
635	0.005339342704
636	0.005326332009
637	0.005313378247
638	0.005300469803
639	0.005287590801
640	0.005274776271
641	0.005261976411
642	0.005249246974
643	0.005236537317
644	0.00522388342
645	0.005211273985
646	0.005198693558
647	0.005186176217
648	0.005173673514
649	0.005161239686
650	0.005148825464
651	0.005136465854
652	0.005124149865
653	0.005111862459
654	0.005099636778
655	0.005087425703
656	0.005075281984
657	0.0050631577
658	0.005051086903
659	0.005039058901
660	0.005027059062
661	0.005015119617
662	0.005003194741
663	0.004991335736
664	0.004979495994
665	0.004967708635
666	0.004955963261
667	0.004944245636
668	0.004932587101
669	0.004920943095
670	0.004909363505
671	0.004897803006
672	0.004886293808
673	0.0048748258
674	0.004863385132
675	0.004852002276
676	0.004840633908
677	0.004829328529
678	0.00481804207
679	0.00480680585
680	0.00479561004
681	0.004784441167
682	0.004773328853
683	0.004762230982
684	0.004751194702
685	0.004740177171
686	0.004729208839
687	0.004718280148
688	0.004707377998
689	0.00469653118
690	0.004685698755
691	0.004674926553
692	0.004664172928
693	0.00465346748
694	0.004642800921
695	0.004632160509
696	0.004621574226
697	0.004611002285
698	0.004600489225
699	0.00458999457
700	0.004579547091
701	0.004569137759
702	0.004558754188
703	0.004548423564
704	0.004538107228
705	0.00452784846
706	0.004517607923
707	0.004507413579
708	0.004497256655
709	0.004487125107
710	0.004477045351
711	0.004466979825
712	0.004456970577
713	0.004446979389
714	0.004437033428
715	0.004427124171
716	0.004417239912
717	0.004407406311
718	0.004397586877
719	0.004387822459
720	0.004378075928
721	0.004368373676
722	0.004358707425
723	0.004349065797
724	0.004339473714
725	0.004329895734
726	0.004320371533
727	0.004310865043
728	0.004301401903
729	0.004291974072
730	0.004282570493
731	0.004273215368
732	0.004263874278
733	0.004254585753
734	0.004245314764
735	0.004236086213
736	0.004226892288
737	0.004217722249
738	0.004208599595
739	0.004199490903
740	0.004190433587
741	0.00418139363
742	0.004172395214
743	0.004163430756
744	0.004154489819
745	0.004145595218
746	0.004136714503
747	0.004127883998
748	0.004119070674
749	0.004110298011
750	0.004101556263
751	0.00409282772
752	0.00408414621
753	0.004075472984
754	0.004066839836
755	0.004058237201
756	0.004049647702
757	0.004041104524
758	0.004032569655
759	0.004024074288
760	0.004015609038
761	0.004007156856
762	0.003998750291
763	0.00399035206
764	0.003981992762
765	0.00397366319
766	0.003965346618
767	0.003957074969
768	0.003948811676
769	0.003940586755
770	0.003932391174
771	0.003924208523
772	0.003916070112
773	0.003907940077
774	0.003899847861
775	0.003891784603
776	0.003883734206
777	0.003875727373
778	0.003867728936
779	0.003859767771
780	0.003851835186
781	0.003843915393
782	0.003836038499
783	0.003828170018
784	0.003820338268
785	0.003812534726
786	0.003804743906
787	0.003796995327
788	0.003789255178
789	0.003781551227
790	0.003773875115
791	0.003766211653
792	0.003758589786
793	0.003750976361
794	0.003743398608
795	0.00373584833
796	0.003728310632
797	0.003720813888
798	0.003713325599
799	0.003705872462
800	0.003698446439
801	0.003691032925
802	0.003683659734
803	0.003676295008
804	0.00366896492
805	0.00366166159
806	0.003654370697
807	0.003647119504
808	0.003639876785
809	0.003632668197
810	0.003625486014
811	0.003618316195
812	0.003611185463
813	0.00360406321
814	0.003596974588
815	810	0.003234021816	811	0.003228709817	812	0.003223412818	813	0.003218132819	814	0.003212868820	815	0.003207618821	816	0.003202385822	817	0.003197166823	818	0.003191965824	819	0.003186778825	820	0.003181604826	821	0.003176449827	0.003506944282
828	0.003500174342
829	0.003493436569
830	0.003486723828
831826	0.0031508948832827	0.0031458327833828	0.0031407835834829	0.0031357476835830	0.0031307291836	0.003446893724
837	0.003440342758
838	0.003433800271
839	0.003427289005
840	0.003420802106
841	0.00341432712
842	0.003407887703
843	0.00340145676
844	0839	0.003086229766
840	0.003081356848
841	0.003076502847
842	0.003071662841
843	0.003066833256
844	0.003062023962
845	0.003057227239
846	0.003052443336
847	0.003047676068
848	0.003042922998
849	0.003038183759
850	0.00303345903
851	0.003028748279
852	0.003024053296
853	0.003019371759
854	0.00301470860	0855	0.00301005861	0856	0.00300541862	0857	0.00300078863	858	0.002996176864	859	0.00299158865	0860	0.00298699866	861	0.002982429867	0.003253782934
868	0.003247888421
869	0.003242022424
870	0.00323617888
871	0.00323034677
872	0.00322454698
873	0.003218755588
874	0.003212992278
875	0.003207251115
876	0.871	0.0029375877	0.872	0.0029330878	0.873	0.0029286879	0.874	0.0029243880	0.875	0.0029199881	0.876	0.0029155882	0.877	0.002911883	0.0878	0.002906884	0.003156453908
885	0.003150913463
886	0.003145384202
887	0.00313988573
888	0.00313439559
889	0.003128927393
890	0.003123482265
891	0.003118044238
892	0.003112631726
893	0.003107233498
894	0.003101850035
895	0.003890	0.0028896	0.003891	0.0028897	0.003892	0.0028898	0.003893	0.0028899	0.00894	0.00283900	0.00895	0.00283901	0.896	0.0028311902	0.897	0.002827903	0.0898	0.002822904	0.0899	0.002818905	0.0900	0.002814906	0.0901	0.002810907	0.0902	0.002806908	0.0903	0.002802909	0.0904	0.002798910	0.905	0.0027947911	0906	0.00279079912	0907	0.00278681913	0908	0.00278284914	0909	0.00277888915	910	0.002774941918
911	0.002771003651
912	0.0027670776
913	0.002763161458
914	0.0027592541892915	0.0027553591921916	0.0027514727922917	0.002747596923918	0.0027437318924919	0.002739876925	920	0.002736030926	921	0.002732196054
922	0.002728370342
923	0.002724555535
924	0.00272075037
925	0.002716954916
926	0.002713170429
927	0.002709394371
928	0.002705629331
929	0.002701874479
930	0.002698127708
931	0.002694392667
932	0.00269066938	0933	0.00268695939	0934	0.00268324940	935	0.002679548941	936	0.00267586942	0937	0.00267218943	0938	0.00266851944	0.002853972182
945	0.002849420005
946	0.002844887582
947	0.002840362017
948	0.002835858122
949	0.002831366881
950	945	0.00264312951	0946	0.00263953952	0947	0.00263595953	0948	0.00263237954	0949	0.00262881955	0950	0.00262526956951	0.0026217245957952	0.0026181909958953	0.0026146685959954	0.0026111543960955	0.0026076498961956	0.002604154962	957	0.002600665963	958	0.002597186964	959	0.002593716965	960	0.002590253966	961	0.002586798967	962	0.002583349968	963	0.002579910969	964	0.002576478970	965	0.00257305971	966	0.002569637972	967	0.002566227973	968	0.002562822974	969	0.002559425975	970	0.002556037687
971	0.002552654977	972	0.002549278978	973	0.002545908979	974	0.002542547980	975	0.002539191981	0.002694889882
982	0.002690828433
983	0.002686779439
984	0.002682737179
985	0.002678709636
986	0.002674694464
987	0.002670686004
988	0.002666692153
989	0.00266271059
990	0.002658735716
991	0.002654775344
992	0.002650827178
993	0.002646885677
994	0.002642958572
995	0.00263904359
996	0.002635135252
997	0.002631241203
998	0.002627359196
999	0.002623483809
2295
995	0.002473501262
996	0.002470288291
997	0.002467080009
998	0.002463878118
999	0.00246068426
